# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 16 03:46:30 2021
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
#
toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim
4567.01,307849973,PC,2458543.8625000,0.001208,-0.001208,0,0.8409343,0.0000108,-0.0000108,0,1.0153193,0.4407130,-0.4407130,0
4567.02,307849973,PC,2458548.5854090,0.008521,-0.008521,0,23.5422221,0.0003299,-0.0003299,0,3.5680357,0.6038724,-0.6038724,0
4568.01,447088034,PC,2458636.7895140,0.001649,-0.001649,0,14.0064208,0.0000539,-0.0000539,0,2.1123251,0.4717477,-0.4717477,0
4569.01,149126400,PC,2459036.8428600,0.004929,-0.004929,0,1.2253159,0.0000339,-0.0000339,0,3.4357580,0.6584036,-0.6584036,0
457.01,89256802,PC,2458411.5605350,0.000502,-0.000502,0,1.1759834,0.0000046,-0.0000046,0,0.9928338,0.0708211,-0.0708211,0
4570.01,137402055,KP,2459391.4609810,0.005690,-0.005690,0,1.9736825,0.0003332,-0.0003332,0,2.1008164,0.3801251,-0.3801251,0
4571.01,48451130,KP,2459413.7187980,0.003590,-0.003590,0,30.3641057,0.0048452,-0.0048452,0,5.9689353,0.3226879,-0.3226879,0
4572.01,154940895,PC,2458836.1778280,0.004892,-0.004892,0,26.9511351,0.0002275,-0.0002275,0,2.4708380,0.4670592,-0.4670592,0
4573.01,362103298,PC,2458693.4395560,0.003709,-0.003709,0,10.7155204,0.0001176,-0.0001176,0,2.3715288,0.5132164,-0.5132164,0
4574.01,298428237,PC,2458683.8790540,0.001177,-0.001177,0,0.7689972,0.0000116,-0.0000116,0,1.0835557,0.5154935,-0.5154935,0
4575.01,372759746,PC,2459393.8123070,0.006535,-0.006535,0,27.9992323,0.0092156,-0.0092156,0,5.8500811,0.7365768,-0.7365768,0
4576.01,157667414,PC,2459010.8459930,0.001627,-0.001627,0,10.4828578,0.0000666,-0.0000666,0,2.5379690,0.3248154,-0.3248154,0
4577.01,138364831,KP,2459391.1024410,0.004207,-0.004207,0,1.6260582,0.0002059,-0.0002059,0,2.5585970,0.3086883,-0.3086883,0
4578.01,154474036,PC,2458849.4220680,0.002126,-0.002126,0,8.6239544,0.0000518,-0.0000518,0,2.0644715,0.8451463,-0.8451463,0
4579.01,27769688,KP,2458733.3050290,0.007807,-0.007807,0,88.4956830,0.0109785,-0.0109785,0,7.4844153,0.5675430,-0.5675430,0
458.01,64071894,PC,2458414.1656310,0.001459,-0.001459,0,17.5288347,0.0000525,-0.0000525,0,2.1115133,0.2885196,-0.2885196,0
4580.01,219742885,PC,2458684.0824490,0.001458,-0.001458,0,0.9167881,0.0000140,-0.0000140,0,1.0915493,0.1104479,-0.1104479,0
4581.01,273231214,KP,2458719.3617690,0.004102,-0.004102,0,22.3430332,0.0052197,-0.0052197,0,6.5328137,0.3527534,-0.3527534,0
4582.01,219854519,PC,2459394.9391980,0.004936,-0.004936,0,31.0201393,0.0070377,-0.0070377,0,11.8136474,0.4991594,-0.4991594,0
4583.01,103604037,FA,2459390.7986990,0.003179,-0.003179,0,19.5202386,0.0025304,-0.0025304,0,4.0960580,0.3067699,-0.3067699,0
4584.01,120255950,KP,2459399.6373090,0.001995,-0.001995,0,31.5820818,0.0027858,-0.0027858,0,2.0960184,0.4479779,-0.4479779,0
4585.01,233529335,PC,2458915.9890920,0.010793,-0.010793,0,,,,0,12.8976378,1.1597780,-1.1597780,0
4586.01,416534875,PC,2458683.7480380,0.003598,-0.003598,0,5.3909185,0.0000525,-0.0000525,0,2.8370073,0.3687505,-0.3687505,0
4587.01,137683938,PC,2459393.6604960,0.003763,-0.003763,0,3.2897457,0.0003874,-0.0003874,0,1.4538870,0.3960362,-0.3960362,0
4588.01,48031665,PC,2458689.1444400,0.003900,-0.003900,0,13.1188754,0.0001099,-0.0001099,0,4.4682805,0.4702386,-0.4702386,0
4589.01,164458714,KP,2458687.9685010,0.004170,-0.004170,0,17.8334736,0.0001662,-0.0001662,0,4.6512258,0.9783874,-0.9783874,0
459.01,38603673,APC,2459183.7138350,0.000767,-0.000767,0,4.4291382,0.0000062,-0.0000062,0,0.7320000,0.1580000,-0.1580000,0
4590.01,154923406,PC,2458703.2684690,0.002481,-0.002481,0,77.7647541,0.0005013,-0.0005013,0,2.0643552,0.3745449,-0.3745449,0
4591.01,356868487,PC,2459413.8657490,0.001689,-0.001689,0,27.9104175,0.0022715,-0.0022715,0,10.6058748,0.1409934,-0.1409934,0
4592.01,122785299,KP,2459392.1548470,0.005160,-0.005160,0,8.8819812,0.0014261,-0.0014261,0,2.4157396,0.4759776,-0.4759776,0
4593.01,399954349,PC,2458689.5811640,0.001688,-0.001688,0,7.8344654,0.0000292,-0.0000292,0,2.8770171,0.2622598,-0.2622598,0
4594.01,158555987,PC,2458687.9201820,0.003178,-0.003178,0,5.5461219,0.0000330,-0.0000330,0,2.7698415,0.2555571,-0.2555571,0
4595.01,159725995,KP,2459394.2490700,0.008805,-0.008805,0,3.7745262,0.0010461,-0.0010461,0,4.4769057,0.5971621,-0.5971621,0
4596.01,86951294,PC,2459492.3971750,0.002274,-0.002274,0,4.1199057,0.0012109,-0.0012109,0,2.1560000,0.4390000,-0.4390000,0
4597.01,68573534,PC,2459495.1996110,0.003891,-0.003891,0,4.6667363,0.0014410,-0.0014410,0,2.6770000,0.2770000,-0.2770000,0
4598.01,29017001,PC,2459497.0891820,0.002074,-0.002074,0,8.2006208,0.0006142,-0.0006142,0,1.7970000,0.4860000,-0.4860000,0
4599.01,307809773,PC,2459497.9107130,0.002158,-0.002158,0,2.7697043,0.0003988,-0.0003988,0,1.2150000,0.5050000,-0.5050000,0
4599.02,307809773,PC,2459490.3648920,0.000882,-0.000882,0,5.7050712,0.0008073,-0.0008073,0,0.9520000,0.1990000,-0.1990000,0
460.01,9804616,FP,2458411.0658710,0.000479,-0.000479,0,0.5168350,0.0000160,-0.0000160,0,0.9364130,0.0440240,-0.0440240,0
4600.01,232608943,PC,2459419.4052300,0.010361,-0.010361,0,82.6902022,0.0015831,-0.0015831,0,7.2330000,1.0700000,-1.0700000,0
4601.01,349071261,PC,2459495.6928270,0.000387,-0.000387,0,2.7874198,0.0000007,-0.0000007,0,1.6560000,0.0820000,-0.0820000,0
4602.01,467651916,PC,2459492.6604110,0.003155,-0.003155,0,3.9802860,0.0013828,-0.0013828,0,3.1200000,0.4010000,-0.4010000,0
4603.01,437856897,PC,2459491.1582420,0.002606,-0.002606,0,7.2468703,0.0019876,-0.0019876,0,2.0290000,0.3130000,-0.3130000,0
4604.01,27039476,KP,2459496.9212170,0.041256,-0.041256,0,2.2254527,0.0000564,-0.0000564,0,1.7010000,0.1910000,-0.1910000,0
4605.01,19155785,PC,2459493.4421120,0.001814,-0.001814,0,3.1435674,0.0006278,-0.0006278,0,1.7430000,0.2100000,-0.2100000,0
4606.01,68577662,KP,2459478.2802500,0.002323,-0.002323,0,11.1684380,0.0000154,-0.0000154,0,5.2260000,0.8090000,-0.8090000,0
4607.01,28294709,PC,2459498.1832520,0.002696,-0.002696,0,5.5109534,0.0000627,-0.0000627,0,2.4110000,0.3670000,-0.3670000,0
4608.01,427740976,PC,2459494.7827680,0.000949,-0.000949,0,2.3494922,0.0000011,-0.0000011,0,2.2370000,0.3550000,-0.3550000,0
4609.01,118820486,PC,2459497.1739320,0.001404,-0.001404,0,2.6919560,0.0002977,-0.0002977,0,3.2190000,0.1410000,-0.1410000,0
461.01,4646810,PC,2458416.3519560,0.001589,-0.001589,0,10.9245478,0.0000397,-0.0000397,0,1.8716477,0.3613385,-0.3613385,0
4610.01,1950736,PC,2459492.1328110,0.003447,-0.003447,0,3.1130135,0.0000373,-0.0000373,0,1.8670000,0.3820000,-0.3820000,0
4611.01,68646526,PC,2459489.5223540,0.004485,-0.004485,0,5.2289557,0.0000149,-0.0000149,0,3.3430000,0.2140000,-0.2140000,0
4612.01,97735908,KP,2459491.8817780,0.000247,-0.000247,0,4.1138117,0.0001147,-0.0001147,0,4.9530000,0.0380000,-0.0380000,0
4613.01,436652523,PC,2459478.1707770,0.004264,-0.004264,0,4.5454405,0.0016949,-0.0016949,0,3.1875327,0.2341464,-0.2341464,0
4614.01,408809625,PC,2459476.2020350,0.000837,-0.000837,0,13.8336908,0.0012410,-0.0012410,0,1.4102358,0.0919858,-0.0919858,0
4615.01,84599716,PC,2459476.1081450,0.002053,-0.002053,0,5.3192932,0.0007990,-0.0007990,0,6.7524878,0.1689557,-0.1689557,0
4616.01,258796169,PC,2459475.1178370,0.002903,-0.002903,0,1.5541654,0.0003315,-0.0003315,0,1.2224422,0.2558951,-0.2558951,0
4617.01,18373995,PC,2459474.4218730,0.001054,-0.001054,0,3.4880868,0.0002808,-0.0002808,0,2.9476295,0.0785300,-0.0785300,0
4618.01,284326455,KP,2459475.9813010,0.000574,-0.000574,0,3.7999104,0.0001849,-0.0001849,0,1.7819388,0.0380620,-0.0380620,0
4619.01,238586172,PC,2459476.2479510,0.005208,-0.005208,0,3.4714432,0.0013934,-0.0013934,0,4.6255800,0.3840570,-0.3840570,0
462.01,420049884,PC,2458414.8184050,0.003567,-0.003567,0,4.1075012,0.0000301,-0.0000301,0,3.5180156,0.3307803,-0.3307803,0
4620.01,171160243,PC,2459474.2966230,0.004096,-0.004096,0,1.3888593,0.0004053,-0.0004053,0,1.9479619,0.2272426,-0.2272426,0
4621.01,293457754,KP,2459478.6384600,0.000789,-0.000789,0,4.5194969,0.0002982,-0.0002982,0,3.1253645,0.0655562,-0.0655562,0
4622.01,94727308,PC,2459474.7765590,0.006882,-0.006882,0,1.2963846,0.0006335,-0.0006335,0,3.3797832,0.3986608,-0.3986608,0
4623.01,56399553,KP,2459475.9688530,0.000362,-0.000362,0,3.2588451,0.0000971,-0.0000971,0,2.2031931,0.0293151,-0.0293151,0
4624.01,84339983,KP,2459475.6109180,0.000552,-0.000552,0,2.7908095,0.0001146,-0.0001146,0,2.2460814,0.0327916,-0.0327916,0
4625.01,58472992,PC,2459475.6354770,0.002323,-0.002323,0,2.1919798,0.0003930,-0.0003930,0,1.8343463,0.3046782,-0.3046782,0
463.01,176831592,FP,2459169.2181400,0.000340,-0.000340,0,2.5340500,,,0,1.9440000,0.0810000,-0.0810000,0
464.01,398733009,FP,2459116.3823180,0.001345,-0.001345,0,0.8185672,0.0000775,-0.0000775,0,0.9809687,0.0874979,-0.0874979,0
465.01,270380593,KP,2459169.8589120,0.000563,-0.000563,0,3.8361539,0.0000046,-0.0000046,0,2.2740000,0.3340000,-0.3340000,0
466.01,4616072,KP,2459201.8913550,0.001258,-0.001258,0,4.1876154,0.0000070,-0.0000070,0,3.0070217,0.0769377,-0.0769377,0
467.01,20178111,FP,2458468.6222390,0.001911,-0.001911,0,1.7344220,0.0002650,-0.0002650,0,2.1837070,0.1047030,-0.1047030,0
468.01,33521996,KP,2459220.8204010,0.000571,-0.000571,0,3.3252703,0.0000018,-0.0000018,0,2.0538144,0.0301296,-0.0301296,0
469.01,33692729,CP,2458474.5695810,0.001210,-0.001210,0,13.6308024,0.0000353,-0.0000353,0,4.3426564,0.1637294,-0.1637294,0
470.01,37770169,PC,2458474.4949150,0.001606,-0.001606,0,12.1914558,0.0000408,-0.0000408,0,3.3188127,0.1826303,-0.1826303,0
471.01,47911178,KP,2459223.3022640,0.000132,-0.000132,0,3.5857076,0.0000010,-0.0000010,0,2.7072065,0.0136354,-0.0136354,0
472.01,52280468,APC,2458468.7251880,0.000065,-0.000065,0,0.5682600,0.0000030,-0.0000030,0,1.0935780,0.0056020,-0.0056020,0
473.01,52640302,KP,2459229.4894300,0.000558,-0.000558,0,1.5732848,0.0000010,-0.0000010,0,2.4285285,0.0236833,-0.0236833,0
474.01,59843967,KP,2459226.0554400,0.000616,-0.000616,0,2.5167257,0.0000023,-0.0000023,0,2.5896099,0.0454739,-0.0454739,0
475.01,100608026,PC,2458442.4865550,0.001302,-0.001302,0,8.2617663,0.0000229,-0.0000229,0,2.5663307,0.3287580,-0.3287580,0
476.01,156987351,PC,2458469.8750010,0.000472,-0.000472,0,3.0629877,0.0000069,-0.0000069,0,3.8327122,0.0290034,-0.0290034,0
477.01,170102285,KP,2459230.3235500,0.000339,-0.000339,0,2.9444284,0.0000012,-0.0000012,0,2.4301898,0.0206919,-0.0206919,0
478.01,172464366,FP,2458470.0464180,0.000448,-0.000448,0,2.9216850,0.0001250,-0.0001250,0,3.1779100,0.0302330,-0.0302330,0
479.01,306362738,KP,2459221.8887740,0.000215,-0.000215,0,2.7817379,0.0000010,-0.0000010,0,2.1508237,0.0164589,-0.0164589,0
480.01,317548889,PC,2458469.5620030,0.000942,-0.000942,0,6.8659582,0.0000171,-0.0000171,0,3.4557610,0.2482507,-0.2482507,0
481.01,339672028,CP,2459317.4704270,0.000754,-0.000754,0,10.3311568,0.0000051,-0.0000051,0,5.6770701,0.0263373,-0.0263373,0
482.01,365639282,FP,2458472.4127900,0.004222,-0.004222,0,10.8717000,0.0059400,-0.0059400,0,2.9439580,0.4290730,-0.4290730,0
483.01,393414358,KP,2458469.6970720,0.000231,-0.000231,0,4.3780807,0.0000022,-0.0000022,0,5.3900978,0.0295621,-0.0295621,0
484.01,427348923,FP,2459196.6480370,0.001021,-0.001021,0,4.7286810,0.0000094,-0.0000094,0,4.5330000,0.1910000,-0.1910000,0
485.01,427352241,FP,2459198.4378110,0.000929,-0.000929,0,1.2667147,0.0000026,-0.0000026,0,1.7120000,0.4750000,-0.4750000,0
486.01,260708537,PC,2459387.7589890,0.001586,-0.001586,0,1.7446997,0.0000050,-0.0000050,0,0.9270000,0.3670000,-0.3670000,0
487.01,31852980,PC,2459304.2027720,0.003177,-0.003177,0,24.3322614,0.0001161,-0.0001161,0,5.5399627,0.2837917,-0.2837917,0
487.02,31852980,PC,2459320.6761050,0.002965,-0.002965,0,7.4144917,0.0000229,-0.0000229,0,3.7143737,0.2629079,-0.2629079,0
488.01,452866790,CP,2459228.9780940,0.002159,-0.002159,0,1.1980577,0.0001829,-0.0001829,0,1.0157669,0.6176479,-0.6176479,0
489.01,455096220,KP,2459250.8462460,0.000795,-0.000795,0,3.6466558,0.0000048,-0.0000048,0,3.8190000,0.0810000,-0.0810000,0
490.01,455135327,KP,2459250.7777730,0.000168,-0.000168,0,2.8106007,0.0000009,-0.0000009,0,1.9550000,0.1490000,-0.1490000,0
491.01,468987719,KP,2459246.7347620,0.000791,-0.000791,0,3.3326808,0.0000049,-0.0000049,0,3.1590000,0.0790000,-0.0790000,0
492.01,17746821,KP,2459248.6943890,0.000791,-0.000791,0,3.1220471,0.0000054,-0.0000054,0,3.3060000,0.2480000,-0.2480000,0
493.01,19025965,PC,2458493.3246820,0.001920,-0.001920,0,5.9444938,0.0000304,-0.0000304,0,2.4694254,0.2202352,-0.2202352,0
494.01,19519368,PC,2458493.2959240,0.001387,-0.001387,0,1.7018884,0.0000106,-0.0000106,0,1.8865413,0.3077760,-0.3077760,0
495.01,22529346,KP,2459251.8539860,0.000056,-0.000056,0,1.2749246,0.0000002,-0.0000002,0,2.7440000,0.0100000,-0.0100000,0
496.01,88977253,APC,2458492.7083110,0.000567,-0.000567,0,2.7676910,0.0001120,-0.0001120,0,1.8764370,0.0429750,-0.0429750,0
497.01,108645766,FP,2458492.9144490,0.006628,-0.006628,0,2.9741750,0.0016360,-0.0016360,0,3.0316340,0.3432470,-0.3432470,0
498.01,121338379,APC,2459228.7655820,0.000337,-0.000337,0,0.2751187,0.0000088,-0.0000088,0,0.4987173,0.1051671,-0.1051671,0
499.01,123702439,PC,2458500.1071990,0.002648,-0.002648,0,8.5335270,0.0000389,-0.0000389,0,3.6043566,0.2174011,-0.2174011,0
500.01,134200185,PC,2458468.3928810,0.000633,-0.000633,0,0.5481551,0.0000098,-0.0000098,0,0.9824851,0.1640185,-0.1640185,0
501.01,134537478,KP,2459252.5355290,0.000108,-0.000108,0,1.7100535,0.0000005,-0.0000005,0,1.7900000,0.1120000,-0.1120000,0
502.01,172193428,PC,2458493.7784470,0.000697,-0.000697,0,2.9412694,0.0000051,-0.0000051,0,1.6223259,0.0862524,-0.0862524,0
503.01,186812530,CP,2459249.5890800,0.000377,-0.000377,0,3.6773569,0.0000029,-0.0000029,0,1.5310000,0.3300000,-0.3300000,0
504.01,219164808,FP,2459358.8904130,0.000217,-0.000217,0,1.6773063,0.0000008,-0.0000008,0,2.3520000,0.0280000,-0.0280000,0
505.01,268644785,KP,2459299.8654440,0.001118,-0.001118,0,3.3294627,0.0000108,-0.0000108,0,3.9610000,0.1110000,-0.1110000,0
506.01,274138511,FP,2458492.5000010,0.003381,-0.003381,0,2.7742070,0.0007220,-0.0007220,0,2.3935650,0.5316790,-0.5316790,0
507.01,348538431,PC,2458492.0961720,0.000084,-0.000084,0,0.8994677,0.0000007,-0.0000007,0,1.2066668,0.0133025,-0.0133025,0
508.01,425206121,KP,2459222.7897200,0.000183,-0.000183,0,4.6117328,0.0000019,-0.0000019,0,4.0650000,0.1510000,-0.1510000,0
509.01,453211454,PC,2458494.4468210,0.000822,-0.000822,0,9.0588058,0.0000175,-0.0000175,0,3.6846344,0.1835580,-0.1835580,0
509.02,453211454,PC,2458504.1721260,0.003776,-0.003776,0,21.4016544,0.0001205,-0.0001205,0,5.3847459,0.3229887,-0.3229887,0
510.01,238086647,PC,2458469.5895950,0.000440,-0.000440,0,1.3523871,0.0000061,-0.0000061,0,0.6406675,0.0570130,-0.0570130,0
511.01,440777904,KP,2458491.6959900,0.000225,-0.000225,0,3.3552409,0.0000019,-0.0000019,0,3.6717266,0.0305111,-0.0305111,0
512.01,119292328,PC,2458471.2182040,0.002119,-0.002119,0,7.1887332,0.0000451,-0.0000451,0,2.9505752,0.4082451,-0.4082451,0
512.02,119292328,PC,2459201.0660100,0.009132,-0.009132,0,20.2749388,0.0004533,-0.0004533,0,5.7880000,0.9000000,-0.9000000,0
513.01,431999925,FP,2458492.9300700,0.008993,-0.008993,0,1.4454330,0.0009680,-0.0009680,0,3.6843430,0.7202410,-0.7202410,0
514.01,366576758,KP,2458495.8460270,0.002940,-0.002940,0,11.3884720,0.0041930,-0.0041930,0,3.8512000,0.3220520,-0.3220520,0
515.01,366622912,PC,2458493.2841000,0.000534,-0.000534,0,3.1148915,0.0000045,-0.0000045,0,2.3464472,0.0766587,-0.0766587,0
516.01,318937509,APC,2458492.6499740,0.000949,-0.000949,0,1.0485500,0.0000730,-0.0000730,0,1.0627990,0.0587930,-0.0587930,0
517.01,308307606,FP,2458496.5778420,0.003205,-0.003205,0,15.0026300,0.0045960,-0.0045960,0,2.4516050,0.2662140,-0.2662140,0
518.01,264979636,PC,2458495.7902360,0.003243,-0.003243,0,17.8789700,0.0045850,-0.0045850,0,2.1241010,0.8090950,-0.8090950,0
519.01,218795833,PC,2458491.8719660,0.000151,-0.000151,0,1.2652445,0.0000010,-0.0000010,0,1.3178715,0.0189660,-0.0189660,0
520.01,148479278,PC,2458468.6521170,0.001841,-0.001841,0,0.5236130,0.0000124,-0.0000124,0,2.3004521,0.2848845,-0.2848845,0
521.01,27649847,PC,2458492.7165430,0.001028,-0.001028,0,1.5428451,0.0000083,-0.0000083,0,1.2724384,0.3220425,-0.3220425,0
522.01,19451711,PC,2458491.6913030,0.001678,-0.001678,0,0.3978534,0.0000224,-0.0000224,0,1.5901804,0.1579109,-0.1579109,0
523.01,93125144,FA,2458472.9596930,0.001169,-0.001169,0,9.9110200,0.0016850,-0.0016850,0,2.9816810,0.1003970,-0.1003970,0
524.01,365690646,FA,2458471.1433750,0.002412,-0.002412,0,12.9831750,0.0033060,-0.0033060,0,1.5275780,0.7616840,-0.7616840,0
525.01,71512186,PC,2458471.0075950,0.004675,-0.004675,0,14.8608019,0.0037224,-0.0037224,0,6.1932625,0.4735395,-0.4735395,0
526.01,200593988,PC,2458470.8492920,0.004324,-0.004324,0,7.6990870,0.0033450,-0.0033450,0,4.3806070,0.3964200,-0.3964200,0
527.01,148228019,PC,2458470.7383800,0.000249,-0.000249,0,18.0892103,0.0000084,-0.0000084,0,2.5607235,0.0247519,-0.0247519,0
528.01,403693875,FP,2458469.7056710,0.002002,-0.002002,0,3.5244650,0.0006520,-0.0006520,0,3.1039570,0.1609220,-0.1609220,0
529.01,438490744,FP,2458468.4958000,0.002003,-0.002003,0,1.6658780,0.0002830,-0.0002830,0,4.9567380,0.1447420,-0.1447420,0
530.01,387690507,CP,2458470.2020290,0.001013,-0.001013,0,6.3875677,0.0000140,-0.0000140,0,2.5389801,0.1279291,-0.1279291,0
531.01,302895996,FP,2458468.8471490,0.002165,-0.002165,0,0.5679950,0.0001080,-0.0001080,0,1.4088670,0.4002170,-0.4002170,0
532.01,144700903,PC,2458470.5763030,0.001184,-0.001184,0,2.3268110,0.0002490,-0.0002490,0,1.6690990,0.1690890,-0.1690890,0
533.01,309791156,PC,2458332.6992340,0.001563,-0.001563,0,19.5714852,0.0000544,-0.0000544,0,4.2780425,0.1353951,-0.1353951,0
534.01,281909674,KP,2458470.8149500,0.006312,-0.006312,0,4.0347930,0.0025760,-0.0025760,0,2.9351560,0.5617220,-0.5617220,0
535.01,280210963,KP,2459203.4868940,0.003761,-0.003761,0,2.8279191,0.0007794,-0.0007794,0,2.5260639,0.3085384,-0.3085384,0
536.01,234825296,KP,2458473.3818360,0.004741,-0.004741,0,9.2460630,0.0068500,-0.0068500,0,2.4107830,0.4177570,-0.4177570,0
537.01,234112540,KP,2459205.3164480,0.002805,-0.002805,0,4.0394329,0.0008743,-0.0008743,0,2.8066551,0.1680846,-0.1680846,0
538.01,237751146,FP,2459203.3977140,0.002872,-0.002872,0,1.6697690,0.0003431,-0.0003431,0,2.0105348,0.3059774,-0.3059774,0
539.01,238004786,PC,2458354.1062580,0.000534,-0.000534,0,0.3096011,0.0000049,-0.0000049,0,0.9699502,0.1409114,-0.1409114,0
540.01,200322593,CP,2459175.1416470,0.000952,-0.000952,0,1.2392105,0.0000843,-0.0000843,0,0.3458119,0.1619874,-0.1619874,0
541.01,143271144,APC,2459202.4958920,0.003794,-0.003794,0,1.3534084,0.0003553,-0.0003553,0,1.8466332,0.2072785,-0.2072785,0
542.01,49771092,PC,2458469.0572510,0.001217,-0.001217,0,1.6318282,0.0000092,-0.0000092,0,1.2668494,0.2354332,-0.2354332,0
543.01,53593457,FP,2458468.3321020,0.003362,-0.003362,0,0.5308930,0.0001460,-0.0001460,0,1.9101770,0.2345090,-0.2345090,0
544.01,50618703,PC,2458469.7569830,0.000482,-0.000482,0,1.5483542,0.0000042,-0.0000042,0,1.2030925,0.1491982,-0.1491982,0
545.01,37168957,KP,2459203.6084830,0.001367,-0.001367,0,1.9002471,0.0001988,-0.0001988,0,2.2905572,0.1275781,-0.1275781,0
546.01,36440357,KP,2459211.4664100,0.004181,-0.004181,0,9.2016251,0.0000914,-0.0000914,0,4.0800000,0.4060000,-0.4060000,0
547.01,36352297,KP,2459211.4788740,0.001165,-0.001165,0,1.5089635,0.0000089,-0.0000089,0,2.3730000,0.2450000,-0.2450000,0
548.01,42821097,KP,2459205.2427850,0.004127,-0.004127,0,3.8965974,0.0013687,-0.0013687,0,4.6560032,0.3457739,-0.3457739,0
549.01,32830028,FP,2458468.3444150,0.000477,-0.000477,0,0.5162780,0.0000210,-0.0000210,0,0.5656110,0.1063340,-0.1063340,0
550.01,311183180,FP,2458439.5856050,0.000238,-0.000238,0,13.2498370,0.0003280,-0.0003280,0,3.2551770,0.0213700,-0.0213700,0
550.02,311183180,FP,2458447.3985480,0.000442,-0.000442,0,10.0432450,0.0006100,-0.0006100,0,3.0997890,0.0390440,-0.0390440,0
551.01,192826603,KP,2459203.1491740,0.001252,-0.001252,0,2.6477543,0.0002406,-0.0002406,0,1.2232688,0.1087889,-0.1087889,0
552.01,44737596,PC,2458413.0604350,0.000354,-0.000354,0,2.7886540,0.0000031,-0.0000031,0,1.8900186,0.0518244,-0.0518244,0
553.01,161477033,FA,2458443.2215180,0.003863,-0.003863,0,14.0581510,0.0053920,-0.0053920,0,3.5146270,0.8491320,-0.8491320,0
553.02,161477033,PC,2458419.3673180,0.002361,-0.002361,0,11.9234819,0.0000605,-0.0000605,0,3.2410592,0.6502982,-0.6502982,0
553.03,161477033,PC,2458416.4045360,0.002827,-0.002827,0,40.8905117,0.0002186,-0.0002186,0,4.4402791,0.4633336,-0.4633336,0
554.01,407966340,PC,2459485.8879950,0.002638,-0.002638,0,7.0491336,0.0000175,-0.0000175,0,3.4486891,0.1228537,-0.1228537,0
555.01,170849515,CP,2458438.1475080,0.000585,-0.000585,0,1.9416366,0.0000033,-0.0000033,0,1.9321358,0.0801912,-0.0801912,0
556.01,59003115,FP,2458439.0759000,0.005740,-0.005740,0,2.2941850,0.0009380,-0.0009380,0,2.7507630,0.6523430,-0.6523430,0
557.01,55488511,PC,2458439.5496490,0.001383,-0.001383,0,3.3449040,0.0000173,-0.0000173,0,1.3408349,0.4185825,-0.4185825,0
558.01,207110080,CP,2459133.4072410,0.000973,-0.000973,0,14.5728985,0.0008190,-0.0008190,0,2.5623497,0.0995102,-0.0995102,0
559.01,209459275,CP,2459166.1859950,0.000382,-0.000382,0,6.9839072,0.0000061,-0.0000061,0,5.0760000,0.0650000,-0.0650000,0
560.01,101011575,PC,2458517.6901080,0.000747,-0.000747,0,6.3980596,0.0000146,-0.0000146,0,2.1321753,0.1732153,-0.1732153,0
560.02,101011575,PC,2458533.6203290,0.005423,-0.005423,0,18.8797437,0.0001622,-0.0001622,0,3.6258286,0.4083007,-0.4083007,0
561.01,377064495,CP,2459260.0235420,0.004166,-0.004166,0,10.7788277,0.0000572,-0.0000572,0,3.7402289,0.4228033,-0.4228033,0
561.02,377064495,CP,2459279.7947670,0.001734,-0.001734,0,0.4465694,0.0000121,-0.0000121,0,1.3529633,0.2114111,-0.2114111,0
561.03,377064495,PC,2458521.8544710,0.005778,-0.005778,0,16.3573853,0.0002004,-0.0002004,0,3.8710498,0.5965353,-0.5965353,0
562.01,413248763,CP,2459272.6758870,0.001277,-0.001277,0,3.9306048,0.0000065,-0.0000065,0,1.2070000,0.3480000,-0.3480000,0
563.01,405454160,PC,2458524.1395700,0.002104,-0.002104,0,731.9380939,0.0002033,-0.0002033,0,3.7406486,0.1673640,-0.1673640,0
564.01,1003831,CP,2459251.3121500,0.000467,-0.000467,0,1.6511450,0.0000019,-0.0000019,0,0.5680000,0.0760000,-0.0760000,0
565.01,1103432,APC,2458519.8704910,0.001236,-0.001236,0,3.7278910,0.0004550,-0.0004550,0,3.8734100,0.1057180,-0.1057180,0
